DateTime,Active_Energy,arima_no_s_forecast,sarima_forecast,tbats_forecast,prohpet_forecast,prohpet_forecast2,tbats_forecast2
2010-06-28 02:00:00,392.8203,498.73776649641684,293.7095924778213,114.08616325192912,13.258862837732181,189.5607788238247,243.81042023350875
2010-06-28 03:00:00,308.22998,504.1351562036669,288.08909247911083,110.96490232782241,-17.43812656613943,164.86941279643406,237.8883310156126
2010-06-28 04:00:00,202.79541,498.73925881962515,286.8342684285278,109.54495042058471,3.6465579008553277,150.7565902152113,237.42159279983508
2010-06-28 05:00:00,219.50781,504.1336642930707,271.65515131271786,107.97379168623311,100.8551461105057,180.62771713443857,237.81333539932487
2010-06-28 06:00:00,339.25488,498.74075031772327,390.30589032210986,177.48001713425393,240.1413180703717,248.30549952889814,425.70792613219805
2010-06-28 07:00:00,291.67407,504.13217320735663,552.6672345276012,264.1860566126404,335.61733705867334,292.2349475542937,695.228596167642
2010-06-28 08:00:00,326.7256,498.74224099116736,420.19429072618243,186.95077627340484,319.2671783557213,268.98023217176,356.0973993764913
2010-06-28 09:00:00,240.81445,504.13068294606853,411.2481629724695,147.11569282383448,206.0878438772939,211.79376370776828,283.01879817512486
2010-06-28 10:00:00,212.67383,498.74373084041343,384.5965605396368,145.8930424723827,85.55908553307137,187.08636921357663,289.39313896474744
2010-06-28 11:00:00,260.68262,504.1291935087506,364.3565132697211,149.12859437609927,42.01277095884535,208.51070020450095,322.01195192103614
2010-06-28 12:00:00,213.44922,498.74521986591714,423.37109071075054,155.51703495315346,79.65321321029569,228.4903503564284,300.7065671072241
2010-06-28 13:00:00,444.0664,504.12770489494727,384.7885425421373,149.52304787414934,127.08740910097407,213.1744884613737,278.81547481247543
2010-06-28 14:00:00,360.9336,498.74670806813396,381.07932103512917,144.2849175836148,118.93184356218643,188.49928339919626,280.2459639299288
2010-06-28 15:00:00,666.1875,504.12621710420325,356.30423514768233,143.35352943835244,73.7893556476605,194.94947116904763,291.2342697188735
2010-06-28 16:00:00,478.8789,498.7481954475191,383.52096091102544,154.35990073096775,87.63838247046391,227.26299816254715,305.0796382319343
2010-06-28 17:00:00,462.4961,504.1247301360634,435.64858823530835,183.4883814103585,242.60039296082405,253.21594704693064,356.9749148790031
2010-06-28 18:00:00,632.1953,498.7496820045275,526.7802213176956,241.2584761487365,515.4339608040253,278.17995452947565,481.7677358643872
2010-06-28 19:00:00,500.23047,504.1232439900729,649.162458980081,330.7048196021638,774.9148041023162,345.9558810513871,776.2931968073892
2010-06-28 20:00:00,800.84766,498.7511677396137,820.6313858278452,360.45272858485447,876.0676474908742,462.129001233185,837.9597507975334
2010-06-28 21:00:00,978.71094,504.12175866577724,986.3262010889113,379.36745778208444,769.2861830233774,552.9190513405762,910.3086863442347
2010-06-28 22:00:00,1327.0703,498.75265265323236,736.1711931570949,287.4055758980525,529.5523900138307,534.752078907575,690.7292654756785
2010-06-28 23:00:00,1043.7812,504.120274162722,499.87620244612253,172.38131272514443,286.21772032518754,412.677198423923,337.9270315825018
2010-06-29 00:00:00,826.3672,498.75413674583757,416.2259718215619,134.52950996251712,123.51968820339539,276.5365365485558,278.14945652056934
2010-06-29 01:00:00,457.6543,504.11879048045324,382.3690530868381,118.08282639009964,40.91777286875197,199.4819625308494,262.07508586326264
2010-06-29 02:00:00,228.61816,498.7556200178833,293.22745120029526,111.80974231373796,-3.480980711744735,173.45334228090974,257.75541084001566
2010-06-29 03:00:00,222.49316,504.1173076185171,287.6069512015848,108.75136570246308,-24.974967183211902,156.88228063320338,242.14010589838182
2010-06-29 04:00:00,214.39746,498.7571024698233,286.3521271510018,107.36033665119496,4.862639165467954,150.44167933746382,235.87615631278265
2010-06-29 05:00:00,192.92676,504.11582557646,271.17301003519185,105.82110101632618,110.29105465015112,187.37660335430513,243.86461288729026
2010-06-29 06:00:00,306.18066,498.7585841021109,389.82374904458385,173.94254150959247,257.18856580275104,261.37218661010024,470.3839401494409
2010-06-29 07:00:00,343.06055,504.11434435382864,552.1850932500752,258.92183274173846,359.60043132841537,310.7620239875117,689.2022227586268
2010-06-29 08:00:00,228.98535,498.76006491519934,419.7121494486564,183.2265853284566,349.45267262915235,292.02750105991254,430.5512346937055
2010-06-29 09:00:00,260.38574,504.1128639501699,410.7660216949435,144.18585471966932,241.6939359290129,238.36836712828108,343.18646171487654
2010-06-29 10:00:00,682.25195,498.7615449095415,384.1144192621108,142.98835840512766,125.7656429685112,216.17339836618453,352.01875991980324
2010-06-29 11:00:00,505.86914,504.11138436503103,363.8743719921951,146.16031557446254,85.97165962273829,239.1032872182649,323.39155670981717
2010-06-29 12:00:00,371.80664,498.76302408559013,422.8889494332245,152.42246059000178,126.49880107821531,259.6182762826887,360.05075808747176
2010-06-29 13:00:00,374.59375,504.1099055979595,384.3064012646113,146.5485748722655,175.94711730117558,243.93041295301714,345.74890638784433
2010-06-29 14:00:00,477.91797,498.7645024437977,380.59717975760316,141.41544879660808,168.93661635281745,218.06180211864728,332.93566832059213
2010-06-29 15:00:00,298.5254,504.1084276485029,355.8220938701563,140.5033816318289,124.08392321750438,222.60233309288486,334.87885708285984
2010-06-29 16:00:00,439.6338,498.76597998461637,383.03881963349943,151.29178560876284,137.3911939467402,252.40996216856072,334.0673162965599
2010-06-29 17:00:00,589.0781,504.1069505162093,435.16644695778234,179.8423228281309,291.0131020256242,275.3909199492024,405.36642857622206
2010-06-29 18:00:00,565.4492,498.767456708498,526.2980800401696,236.4658306210781,561.7503527771273,297.0522252485705,534.159977690763
2010-06-29 19:00:00,526.333,504.1054742006267,648.680317702555,324.1371597385407,818.4290611397921,361.3304417271679,700.9748767279806
2010-06-29 20:00:00,465.8955,498.76893261589436,820.1492445503192,353.29631239482575,916.1318576204653,473.9421194888648,906.3166791471174
2010-06-29 21:00:00,755.1914,504.1039987013037,985.8440598113853,371.8376440402888,805.3170088879683,561.2294226329543,939.1989355601041
2010-06-29 22:00:00,1164.4766,498.7704077072568,735.6890518795689,281.70267296808584,561.0368243806683,539.7280380869619,681.4289273437873
2010-06-29 23:00:00,312.82324,504.1025240177889,499.3940611685965,168.9617754085787,312.7178674328352,414.58060020517183,366.0076117587008
2010-06-30 00:00:00,204.04443,498.7718819830366,415.7438305440359,131.86160201329392,144.67652280142255,275.7040211286012,287.36452044396515
2010-06-30 01:00:00,284.2705,504.10105014963125,381.8869118093121,115.74174840745751,56.45384194410428,196.3044015072743,254.89053575771516
2010-06-30 02:00:00,506.0244,498.7733554436847,292.74530992276925,109.5936676413907,6.240065233045868,168.35430885492087,237.59124609338326
2010-06-30 03:00:00,209.08301,504.09957709638,287.1248099240588,106.59652679417988,-21.17946947410769,150.2964053708517,239.64494582442342
2010-06-30 04:00:00,181.52344,498.77482808965175,285.8699858734758,105.23367185609875,2.7052534153046963,142.79373822890523,235.93685305176493
2010-06-30 05:00:00,201.81567,504.09810485758453,270.69086875766584,103.72553048125128,102.2350378001488,179.0621394235393,234.84675739278654
2010-06-30 06:00:00,383.2544,498.77629992138816,389.34160776705784,170.49895980712813,243.36712919664973,252.7403918320915,473.1812566355158
2010-06-30 07:00:00,308.5547,504.09663343279453,551.7029519725492,253.79737911579485,340.22213665533366,302.10150774587794,686.8400008042637
2010-06-30 08:00:00,196.16895,498.7777709393442,419.2300081711304,179.60130629364608,324.7969016639052,283.5554488036937,376.38243914358134
2010-06-30 09:00:00,198.55176,504.09516282155994,410.2838804174175,141.33385547556168,212.1055084909898,230.22345281366438,297.9482224147941
2010-06-30 10:00:00,207.0122,498.7792411439697,383.6322779845848,140.16086910556524,91.64866335767294,208.41266211941297,288.8387467440758
2010-06-30 11:00:00,584.2324,504.09369302343094,363.3922307146691,143.27094634588795,47.78268110879088,231.70303104730527,348.1546465686728
2010-06-30 12:00:00,999.14844,498.7807105357145,422.4068081556985,149.4101790366655,84.73940628012531,252.4788714789233,340.03001931634066
2010-06-30 13:00:00,839.4297,504.092224037958,383.82425998708527,143.65322562510934,131.15601899824384,236.88475903054606,308.21693604781166
2010-06-30 14:00:00,1067.1562,498.78217911502793,380.11503848007715,138.62233442828565,121.68138883431737,210.88703428942318,312.16990338785143
2010-06-30 15:00:00,920.3594,504.0907558646917,355.3399525926303,137.7290978346723,74.95247830104984,215.03424876075422,299.7520020717304
2010-06-30 16:00:00,466.63477,498.7836468823592,382.5566783559734,148.30536177078824,86.98311830185207,244.15953120721625,314.8328246867033
2010-06-30 17:00:00,1170.6797,504.08928850318307,434.68430568025633,176.29337410059003,239.93097345589723,266.16216260593336,378.58274966992195
2010-06-30 18:00:00,1233.3203,498.7851138381574,525.8159387626436,231.80087321174992,510.5911525906008,286.5606882560322,520.7947687661863
2010-06-30 19:00:00,1187.625,504.0878219529833,648.198176425029,317.7445334138589,767.7757977049832,349.3214795510224,737.1626947236238
2010-06-30 20:00:00,974.5,498.786579982871,819.6671032727932,346.33068004255875,866.5455126013985,460.20819435700224,794.0555006746728
2010-06-30 21:00:00,1235.9922,504.0863562136437,985.3619185338592,364.5086311372994,757.3289129229229,545.6256740401668,982.9541958226415
2010-06-30 22:00:00,1528.4062,498.78804531694857,735.2069106020429,276.1518992077057,515.1415622666901,522.1854379280674,631.4257378521253
2010-06-30 23:00:00,1562.6094,504.08489128471604,498.9119198910705,165.63348518081312,269.36680554465846,395.11610200094435,314.4243958111106
2010-07-01 00:00:00,1589.9531,498.7895098408383,415.2616892665099,129.26490678745967,104.27204245715177,254.42722643203587,267.9414771084049
2010-07-01 01:00:00,689.9043,504.0834271657522,381.4047705317861,113.46317871903995,19.344352829813772,173.4204005005754,267.20477065641666
2010-07-01 02:00:00,268.5879,498.7909735549882,292.26316864524324,107.43678198241862,-27.28413823513597,144.16249922512378,238.29140081144425
2010-07-01 03:00:00,276.11914,504.08196385630436,286.6426686465328,104.49925923320355,-50.88945722265095,125.18524941698212,233.09457127678752
2010-07-01 04:00:00,257.0879,498.79243645984593,285.3878445959498,103.16384331298445,-23.02526820520137,117.23157629073023,238.96411075094252
2010-07-01 05:00:00,251.15527,504.0805013559249,270.2087274801398,101.68598256530402,80.58419796109462,153.58433264276323,235.73268927836182
2010-07-01 06:00:00,270.51172,498.7938985558589,388.8594664895318,167.14746677132027,225.83077055640004,227.93321300581448,452.61680908700777
2010-07-01 07:00:00,249.04883,504.07903966416654,551.2208106950231,248.81000670987092,326.7702347660842,278.5833304948087,677.3199907610879
2010-07-01 08:00:00,252.73633,498.7953598434744,418.7478668936044,176.07303499421388,315.3361613976649,261.9558969849361,431.93263395567925
2010-07-01 09:00:00,273.75488,504.0775787805822,409.8017391398915,138.5581956414398,206.48185204891269,211.16126037668812,290.1710364996887
2010-07-01 10:00:00,326.74414,498.79682032313934,383.1501367070588,137.4090865839076,89.65061447061021,192.47305466744746,277.10857844356013
2010-07-01 11:00:00,296.4746,504.076118704725,362.9100894371431,140.4589646802475,49.145594678768475,219.41547194722682,271.19662743113196
2010-07-01 12:00:00,304.92578,498.7982799953005,421.9246668781725,146.47860202171748,89.15048131973896,244.29601606899664,284.789361775524
2010-07-01 13:00:00,749.5039,504.0746594361483,383.34211870955926,140.8354720603034,138.26002205811125,233.16343005065457,275.41146822766353
2010-07-01 14:00:00,962.91406,498.79973886040426,379.63289720255113,135.90409896020816,131.08700558155624,211.87197092319127,280.2584238857817
2010-07-01 15:00:00,1045.5703,504.0732009744058,354.8578113151043,135.0292110847213,86.2392023239347,220.84529278597853,282.5445030138047
2010-07-01 16:00:00,1097.6406,498.8011969188969,382.0745370784474,145.3990485852041,99.70857889419727,254.78279938882113,290.6243398217766
2010-07-01 17:00:00,765.78906,504.0717433190514,434.2021644027303,172.83965509107736,253.63859812379022,281.44561886451675,352.56758046304145
2010-07-01 18:00:00,522.5469,498.80265417122445,525.3337974851175,227.26113022125332,524.8180554250063,306.2143769615666,476.96640997042385
2010-07-01 19:00:00,368.30078,504.0702864696393,647.716035147503,311.5235476012332,782.0607814585726,372.92251757916847,786.7298899717193
2010-07-01 20:00:00,350.39648,498.8041106178326,819.1849619952671,339.55213089166676,880.4370707684955,487.2104506993975,875.6369429691706
2010-07-01 21:00:00,542.1289,504.06883042572383,984.8797772563332,357.3765217321806,770.3931176069856,575.3738970194518,870.5439616441219
2010-07-01 22:00:00,850.2578,498.80556625916677,734.7247693245168,270.75030012605487,526.9697253030175,553.933428368819,653.5095732456247
2010-07-01 23:00:00,685.47656,504.0673751868596,498.4297786135445,162.39466885014355,279.5828028406413,428.04838086148663,367.29590823363225
2010-07-02 00:00:00,613.7422,498.80702109567227,414.7795479889839,126.73803957119507,112.5391959395767,287.68351401598267,278.49730881290174
2010-07-02 01:00:00,397.90625,504.0659207526015,380.9226292542601,111.24590112462259,25.371769852360842,206.12211505109184,248.32681586772495
2010-07-02 02:00:00,345.93945,498.80847512779405,291.78102736771723,105.33793301768166,-23.73586087615257,175.44040078448182,241.26578971590277
2010-07-02 03:00:00,1055.2266,504.06446712250477,286.1605273690068,102.45844151365051,-50.00324956615816,154.20730223463238,238.59970900396377
2010-07-02 04:00:00,931.78516,498.8099283559769,284.9057033184238,101.14974316581399,-24.923399039927688,143.2300829260156,234.82055847234292
2010-07-02 05:00:00,298.14355,504.06301429612466,269.7265862026138,99.70136461290005,75.84344854963473,175.88140555592724,233.43320622476898
2010-07-02 06:00:00,245.72266,498.81138078066533,388.3773252120058,163.88626523987367,218.2555243049969,245.96369497285866,458.6559498352596
2010-07-02 07:00:00,270.41406,504.0615622730169,550.7386694174971,243.95703870156416,316.43647236910476,291.91435224305246,665.1099015923606
2010-07-02 08:00:00,255.02344,498.8128324023035,418.2657256160784,172.63987600037856,302.3881945879001,270.3023665549329,425.7989553903028
2010-07-02 09:00:00,273.54688,504.0601110527372,409.31959786236547,135.85738273522878,191.1317947507207,214.396710483157,321.99582777611823
2010-07-02 10:00:00,284.35742,498.81428322133553,382.66799542953277,134.73152984603388,72.17685027193482,190.63542712181265,323.1340205779702
2010-07-02 11:00:00,252.89648,504.05866063484183,362.4279481596171,137.72285580562107,29.89025138493014,212.70758712965005,290.043705033584
2010-07-02 12:00:00,322.8379,498.81573323820515,421.4425256006465,143.62614891306205,68.51593669087202,233.08065457506584,302.1112547531324
2010-07-02 13:00:00,385.63477,504.05721101888713,382.85997743203325,138.09379353782026,116.70447783358844,217.9531367720842,339.63404359714235
2010-07-02 14:00:00,610.35156,498.8171824533559,379.1507559250251,133.2592741302235,109.11917957045426,193.31387274604333,322.9869058579019
2010-07-02 15:00:00,462.66016,504.05576220442964,354.3756700375783,132.40226171294464,64.41220034233896,199.7013934069389,284.7097275183548
2010-07-02 16:00:00,971.21094,498.8186308672309,381.5923958009214,142.57127336327326,78.6130197338046,231.90637245236246,345.47693499784054
2010-07-02 17:00:00,373.2207,504.0543141910262,433.7200231252043,169.4792952118421,233.8950749876013,257.7544581416656,390.29496660103734
2010-07-02 18:00:00,428.91602,498.8200784802734,524.8516562075915,222.84414064582933,507.0690267943916,282.6617747148216,500.0989649149249
2010-07-02 19:00:00,1015.2617,504.052866978234,647.233893869977,305.470826868746,766.9619925090838,350.4669255671175,695.7653257300236
2010-07-02 20:00:00,287.8086,498.8215252929261,818.7028207177411,332.9569836928351,868.6486133891874,466.7848293425394,729.9900363631695
2010-07-02 21:00:00,281.2666,504.05142056561033,984.3976359788072,350.43743910855954,762.5702427157698,557.8557752023747,790.0497729721654
2010-07-02 22:00:00,277.76758,498.8229713056315,734.2426280469908,265.49493702389043,523.7535253492707,540.1166783592298,642.5456785498878
2010-07-02 23:00:00,282.78223,504.0499749527127,497.9476373360185,159.2435627962607,281.5908849806045,418.61766023222117,406.83785205618733
2010-07-03 00:00:00,295.14258,498.82441651883187,414.2974067114579,124.27962319820814,120.3564675926475,283.1922410498977,303.40999788306567
2010-07-03 01:00:00,338.3164,504.04853013909906,380.44048797673406,109.08870611704941,39.54145791641906,206.97472849492743,276.6840067752262
2010-07-03 02:00:00,1313.8594,498.8258609329693,291.2988860901912,103.29597483010377,-2.720837835806776,181.8795128976605,262.4112534514103
2010-07-03 03:00:00,619.791,504.0470861243274,285.6783860914808,100.47295841931488,-21.708440291320585,166.30619057980192,239.4728958178499
2010-07-03 04:00:00,269.39844,498.8273045484856,284.42356204089776,99.19026982964259,11.01960107513463,160.89078680272155,236.69964498593535
2010-07-03 05:00:00,288.5703,504.04564290795605,269.2444449250878,97.77059021055673,119.73010225979078,198.83850344509352,239.74239239564804
2010-07-03 06:00:00,266.32812,498.8287473658223,387.8951839344798,160.71356841092617,270.3022380640025,273.7936463662966,286.0484654621234
2010-07-03 07:00:00,277.56445,504.0442004895436,550.2565281399711,239.23581383922303,376.7753502426386,324.05009732404585,526.0919579862255
2010-07-03 08:00:00,281.3203,498.8301893854208,417.7835843385524,169.29994500618824,371.0627380045337,306.05269701605073,490.5762002055651
2010-07-03 09:00:00,280.55273,504.04275886864883,408.83745658483946,133.22993311115445,268.09361415727165,252.96976035683184,352.3166233117341
2010-07-03 10:00:00,261.85547,498.83163060772205,382.18585415200675,132.12672674263018,157.28344279481985,231.16548983682705,350.96682072245454
2010-07-03 11:00:00,539.2012,504.0413180448308,361.94580688209106,135.06111407472682,122.90388568367251,254.28434887959858,457.04398371618004
2010-07-03 12:00:00,644.4922,498.83307103316696,420.9603843231205,140.85124868129768,169.10367262892407,274.7798485750959,437.5729316967194
2010-07-03 13:00:00,321.73438,504.0398780176488,382.37783615450724,135.42667873394024,224.43933480228256,258.86757135212974,416.82686949458076
2010-07-03 14:00:00,284.96094,498.8345106621961,378.6686146474991,130.6864007468251,223.48245311517934,232.58377016457138,393.21382499195397
2010-07-03 15:00:00,262.92383,504.0384387866624,353.8935287600523,129.84679914250867,184.79691255974984,236.54299658695348,381.54812370598574
2010-07-03 16:00:00,275.5293,498.83594949524985,381.1102545233954,139.82047329270083,204.32847478363902,265.63783291472805,443.2587242452951
2010-07-03 17:00:00,316.60352,504.03700035143135,433.2378818476783,166.210435717631,364.1724772259344,287.81810852777323,514.253689761488
2010-07-03 18:00:00,404.78516,498.8373875327682,524.3695149300655,218.54745918714386,641.0681057483985,308.64201044059337,644.6039426960143
2010-07-03 19:00:00,441.95703,504.0355627115157,646.751752592451,299.58301749670466,903.7785659338056,372.1030682790548,738.1642235793471
2010-07-03 20:00:00,463.66406,498.83882477519114,818.2206794402151,326.54158106243193,1007.3230080944081,483.9785150696752,675.9719495700693
2010-07-03 21:00:00,722.4297,504.0341258664757,983.9154947012812,343.68753187876416,902.09648140118,570.672596565513,688.1522458670778
2010-07-03 22:00:00,1206.8125,498.84026122295813,733.7604867694648,260.38289055021335,663.0891779436372,548.7820066473868,720.4719364554703
2010-07-03 23:00:00,1170.8594,504.0326898158718,497.4654960584925,156.17841509915203,419.667474250463,423.5067729369498,635.7709383517753
2010-07-04 00:00:00,1704.4844,498.84169687650865,413.81526543393187,121.88828970780163,256.09031123759894,284.81507664860595,485.47547708950873
2010-07-04 01:00:00,1461.4688,504.0312545592648,379.95834669920805,106.99039233464252,171.84482342458506,205.95577627335348,367.64036332348553
2010-07-04 02:00:00,1633.9688,498.84313173628175,290.8167448126652,101.30976927712611,125.07160613252745,178.93351495371547,332.9790635824191
2010-07-04 03:00:00,1555.0469,504.02982009621576,285.19624481395476,98.54170235585809,100.51132032724922,162.21048013507158,299.16359898730695
2010-07-04 04:00:00,1530.7188,498.8445658027164,283.94142076337175,97.2843293030821,126.63491110583243,156.4552061927273,282.29595100467435
2010-07-04 05:00:00,1458.7344,504.0283864262858,268.7623036475618,95.8925804778899,227.75029002196993,194.8739329792141,277.0873155227356
2010-07-04 06:00:00,1386.2188,498.84599907625113,387.4130426569538,157.62760196075854,369.7884857844689,271.0802280665656,293.43942729644044
2010-07-04 07:00:00,1496.1016,504.02695354903653,549.7743868624451,234.6436895877767,466.85098253528855,323.30625379818275,318.9423195309729
2010-07-04 08:00:00,699.21875,498.84743155732446,417.30144306102636,166.0513710510862,450.9229182307646,307.90602458219985,448.0020555022149
2010-07-04 09:00:00,659.21484,504.0255214640296,408.35531530731345,130.67437370434007,337.014332872677,257.93081764580563,476.35307538408307
2010-07-04 10:00:00,262.65723,498.8488632463745,381.70371287448074,129.59321569571446,214.62969044307872,239.60541036995883,411.27710497952825
2010-07-04 11:00:00,233.80273,504.02409017082704,361.46366560456505,132.47224472608335,168.13691082684642,266.4170814830883,393.30558535528786
2010-07-04 12:00:00,201.91113,498.8502941438391,420.47824304559447,138.15234173251463,201.78723757354828,290.6496772283193,462.96383448738396
2010-07-04 13:00:00,230.59473,504.02265966899097,381.8956948769812,132.83262739974742,244.24489192439063,278.34239115420405,403.98346195182893
2010-07-04 14:00:00,204.5752,498.851724250156,378.1864733699731,128.18403038250784,230.19317773108043,255.35440447181045,372.8783625814511
2010-07-04 15:00:00,215.57227,504.0212299580839,353.41138748252627,127.36138356769008,178.31054148017944,262.12863832596764,419.9661628177311
2010-07-04 16:00:00,212.83008,498.8531535657626,380.6281132458694,137.14509724166746,184.65891360325026,293.3974877415072,482.79964287311185
2010-07-04 17:00:00,202.94922,504.01980103766846,432.7557405701523,163.03123184565257,331.45015386874763,316.9677152924054,526.5458712171107
2010-07-04 18:00:00,224.88379,498.8545820910961,523.8873736525395,214.36865906009024,595.5390623892815,338.2767226533711,662.4219786941727
2010-07-04 19:00:00,202.7461,504.01837290730765,646.269611314925,293.8567913183292,845.8022964777925,401.22400513722386,802.3628476958388
2010-07-04 20:00:00,230.7461,498.85600982659344,817.7385381626891,320.30229365983826,937.3690627565047,511.5231380615181,875.1908969730118
2010-07-04 21:00:00,376.53223,504.01694556656463,983.4333534237552,337.1229783710575,820.7398748867024,595.5477429579387,934.1923807732903
2010-07-04 22:00:00,207.00781,498.8574367726913,733.2783454919388,255.41126401895093,571.0046515459509,569.898518416744,637.6280941177746
2010-07-04 23:00:00,781.8164,504.01551901500284,496.98335478096647,153.1974875241663,317.62267579341216,439.81460211877754,347.2170248546843
2010-07-05 00:00:00,296.03516,498.85886292982616,413.33312415640586,119.56268189075536,144.9379695099749,295.33772757382474,271.27975818789173
2010-07-05 01:00:00,223.06152,504.0140932521859,379.47620542168204,104.94976791519768,52.514005589111434,209.82296243432006,247.63461587966285
2010-07-05 02:00:00,206.70996,498.8602882984343,290.3346035351392,99.3781872700298,-1.4418425972135651,175.41096278377228,242.48270502439556
2010-07-05 03:00:00,209.1914,504.01266827767773,284.71410353642875,96.66357459247085,-32.13240528130626,150.72590181335704,236.60060380496947
2010-07-05 04:00:00,212.62305,498.8617128789516,283.45927948584574,95.4308363914456,-11.04108953050212,136.6195860009896,236.1441160618548
2010-07-05 05:00:00,185.13837,504.01124409104244,268.2801623700358,94.06626527062654,86.17433531596578,166.4974221809294,236.54148847785575
2010-07-05 06:00:00,210.89648,498.86313667181383,386.9309013794278,154.62660601696797,225.467550025603,234.18211705633166,423.44505627068673
2010-07-05 07:00:00,279.54102,504.0098206918445,549.2922455849191,230.17804505954467,320.9508185898188,278.11868149443353,691.5557042636356
2010-07-05 08:00:00,234.00165,498.8645596774565,416.81930178350035,162.89229858940513,304.6081170066857,254.87128715534746,354.22772607507096
2010-07-05 09:00:00,197.73633,504.0083980796484,407.87317402978744,128.18924365580833,191.43644788170172,197.69234504233066,281.54203312200207
2010-07-05 10:00:00,204.98145,498.86598189631485,381.22157159695473,127.12954730663276,70.91556379694282,172.99268286004207,287.8925345470722
2010-07-05 11:00:00,212.36914,504.00697625401904,360.98152432703904,129.95476552408908,27.377333029748797,194.42495276126738,320.35269219229576
2010-07-05 12:00:00,433.7754,498.86740332882385,419.99610176806846,135.52788161490213,65.02606928025301,214.41274903933726,299.1668812356506
2010-07-05 13:00:00,470.59082,504.00555521452156,381.4135535994552,130.31015199837108,112.4687699557777,199.10524107755128,277.3969562151618
2010-07-05 14:00:00,374.95117,498.86882397541837,377.7043320924471,125.75072695019104,104.32192058133148,174.4385983314922,278.82929516439924
2010-07-05 15:00:00,207.11719,504.00413496072133,352.92924620500025,124.94458751668182,59.188360778880565,180.89755735527126,289.77154072442903
2010-07-05 16:00:00,216.35742,498.8702438365329,380.14597196834336,134.54360743792083,73.04652821053503,213.22006507931968,303.55730939041337
2010-07-05 17:00:00,194.6582,504.00271549218394,432.2735992926263,159.93985480711817,228.0178923237677,239.18220467019918,355.2052626816696
2010-07-05 18:00:00,221.34229,498.8716629126018,523.4052323750135,210.30533460556586,500.8610273154822,264.15561334035795,479.39514003792175
2010-07-05 19:00:00,817.35547,504.00129680847516,645.787470037399,288.2888492932751,760.3516517680505,331.94115199748825,772.495430552685
2010-07-05 20:00:00,743.75,498.87308120405896,817.2563968851631,314.235524073769,861.5144907794461,448.12409571264607,833.8876115040139
2010-07-05 21:00:00,800.2422,503.99987890916105,982.9512121462292,330.7399907107882,754.743236846155,538.9241811809796,905.9146331423273
2010-07-05 22:00:00,1451.6797,498.87449871133833,732.7962042144128,250.57718649390569,515.0198697016181,520.7674563476769,687.4176366064057
2010-07-05 23:00:00,1371.7188,503.998461793808,496.50121350344045,150.29905736818023,271.69584161461603,398.70303608878294,336.31789194101356
2010-07-06 00:00:00,494.18945,498.8759154348735,412.85098287887985,117.30145472687813,109.0086671945204,262.57304742816297,276.83403455941425
2010-07-06 01:00:00,221.30176,503.9970454619825,378.994064144156,102.96565175495762,26.417826031194465,185.52935996453158,260.8442287352618
2010-07-06 02:00:00,223.97266,498.87733137509775,289.8524622576132,97.50010996334369,-17.969636578638074,159.51183993113932,256.5532475387362
2010-07-06 03:00:00,195.38281,503.9956299132513,284.23196225890274,94.83748641613573,-39.452114966850445,142.95209246502793,241.01866956568094
2010-07-06 04:00:00,174.36426,498.87874653244415,282.97713820831973,93.62871584367036,-9.602783133420019,136.52301959209768,234.79142478564455
2010-07-06 05:00:00,205.69043,503.99421514718154,267.79802109250977,92.29058429868788,95.8375755171744,173.46968654772098,242.7511002416848
2010-07-06 06:00:00,191.61816,498.8801609073456,386.44876010190177,151.70883699213442,242.74724775693267,247.47722748401836,468.2514638920166
2010-07-06 07:00:00,326.1123,503.99280116334035,548.8101043073931,225.83628373752427,345.1714925212446,296.87923750626277,686.1002282295268
2010-07-06 08:00:00,226.25098,498.8815745002347,416.33716050597434,159.8208894131138,335.0363314178874,278.15710238426453,428.62743824826646
2010-07-06 09:00:00,180.85156,503.9913879612953,407.3910327522614,125.77309582208026,227.29041085362442,224.5105715939165,341.66423023108837
2010-07-06 10:00:00,256.9082,498.88298731154384,380.7394303194287,124.73428584969061,111.37515274113991,202.32842145930033,350.46884201348894
2010-07-06 11:00:00,191.61719,503.98997554061407,360.499383049513,127.50720828228202,71.59442306312155,225.27134455858038,321.97823923880696
2010-07-06 12:00:00,202.00977,498.8843993417051,419.51396049054244,132.97633660361387,112.13503715911429,245.7995836003171,358.48898357792984
2010-07-06 13:00:00,536.5469,503.9885639008647,380.9314123219292,127.8577792252606,161.59704508089987,230.12518606495965,344.2604569947843
2010-07-06 14:00:00,640.1211,498.8858105911504,377.2221908149211,123.38506816685144,154.60045496044023,204.27025690691352,331.51325137618426
2010-07-06 15:00:00,450.71484,503.9871530416154,352.44710492747424,122.59499730241708,109.76189182954641,208.8246854835678,333.4590741774107
2010-07-06 16:00:00,538.7324,498.8872210603115,379.66383069081735,132.0144810273709,123.0835117821527,238.64642811810634,332.66188462631857
2010-07-06 17:00:00,402.58203,503.98574296243464,431.79145801510026,156.93449363565045,276.71998829884456,261.6417154002893,403.67428009725063
2010-07-06 18:00:00,475.3672,498.8886307496197,522.9230910974875,206.35510371518086,547.47202669207,283.31756613308653,531.947647356752
2010-07-06 19:00:00,424.80078,503.9843336628911,645.305328759873,282.8759248235491,804.1657418720856,347.6105439359469,698.0945503896742
2010-07-06 20:00:00,244.84766,498.8900396595063,816.7742556076371,308.3377104280175,901.8837642751228,460.23719884037644,902.622210163105
