DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Global_active_energy,Global_reactive_energy,Active_Energy
2008-01-31 19:00:00,1.8695638,0.19100851,240.9125,7.8402343,0,38,0,1869.5625,191.0044,1831.5938
2008-01-31 20:00:00,3.806852,0.060694885,239.26459,15.950976,547,2,941,3806.8594,60.695312,2316.9062
2008-01-31 21:00:00,3.9300456,0.17964122,237.3,16.60078,612,0,1038,3929.875,179.6416,2280.0156
2008-01-31 22:00:00,3.397233,0.1682251,236.65416,14.339844,6,0,1032,3397.2812,168.21045,2359.2344
2008-01-31 23:00:00,2.6876628,0.23158468,241.975,11.171094,0,39,1078,2687.6562,231.58789,1570.6719
2008-02-01 00:00:00,2.1449544,0.1215922,241.76042,8.870573,0,0,1076,2144.9062,121.59473,1068.9297
2008-02-01 01:00:00,1.021875,0.115726724,242.82292,4.286735,0,0,201,1021.76953,115.73242,820.76953
2008-02-01 02:00:00,0.4735962,0.18780416,242.89583,2.1430337,0,40,0,473.57422,187.79688,433.59375
2008-02-01 03:00:00,0.43870848,0.13223471,241.5,1.9296224,0,0,0,438.66797,132.23633,438.66797
2008-02-01 04:00:00,0.3989502,0.07323405,241.3125,1.7965007,0,0,0,398.9375,73.23926,398.9375
2008-02-01 05:00:00,0.43695882,0.122602336,240.69792,1.9164225,0,5,0,436.9375,122.60547,431.9375
2008-02-01 06:00:00,0.9888916,0.1592275,242.37917,4.32666,0,37,103,988.9844,159.22559,848.9492
2008-02-01 07:00:00,3.0195312,0.28449097,236.89583,12.879558,0,0,1035,3019.6875,284.49414,1984.4922
2008-02-01 08:00:00,1.6955485,0.23485921,237.18333,7.3466797,0,0,569,1695.625,234.85254,1126.5625
2008-02-01 09:00:00,0.47095135,0.16833292,238.19792,2.1329265,0,39,0,470.8828,168.33496,431.9297
2008-02-01 10:00:00,0.43747965,0.1236674,239.26459,1.9396322,0,0,0,437.45703,123.6709,437.45703
2008-02-01 11:00:00,0.6692871,0.11313172,238.325,2.9266927,0,0,0,669.3125,113.134766,669.3125
2008-02-01 12:00:00,0.69021,0.10419718,239.15208,3.1364908,0,9,0,690.23047,104.19531,681.22266
2008-02-01 13:00:00,1.1579143,0.16779684,240.25626,5.063558,0,31,336,1157.9062,167.8042,790.91406
2008-02-01 14:00:00,1.5631835,0.12193095,242.81876,6.426758,0,0,1086,1563.1719,121.93457,477.1875
2008-02-01 15:00:00,1.5872558,0.066899106,242.00833,6.4865885,0,0,1078,1587.25,66.89844,509.26172
2008-02-01 16:00:00,1.6688313,0.12522125,242.54584,6.822656,0,39,1083,1668.7656,125.22168,546.84375
2008-02-01 17:00:00,0.6794637,0.047761537,241.91042,2.8132813,0,0,143,679.4297,47.763184,536.4453
2008-02-01 18:00:00,0.6700195,0.06269582,237.65208,2.8,0,0,0,670.0078,62.698242,670.0078
2008-02-01 19:00:00,1.0961344,0.13238983,236.81459,4.6433268,0,21,0,1096.0781,132.38867,1075.0781
2008-02-01 20:00:00,0.29754028,0.07319794,239.10834,1.2967936,0,20,0,297.54102,73.197754,277.53906
2008-02-01 21:00:00,0.95480144,0.06423187,238.90208,3.9870443,0,0,0,954.75977,64.23096,954.75977
2008-02-01 22:00:00,1.1702636,0.05289917,242.35,4.8063803,0,0,0,1170.2656,52.89795,1170.2656
2008-02-01 23:00:00,1.8452963,0.13133341,241.88542,7.6434894,336,39,531,1845.3203,131.3291,939.3574
2008-02-02 00:00:00,0.8377726,0.07639567,244.07709,3.4666178,249,0,285,837.78906,76.393555,303.78516
2008-02-02 01:00:00,0.83302003,0.05179952,243.82916,3.4698079,562,0,0,833.0586,51.80127,271.02344
2008-02-02 02:00:00,0.28873292,0.06049957,245.56459,1.216862,0,16,0,288.73633,60.49951,272.73242
2008-02-02 03:00:00,0.29970092,0.07943013,244.84166,1.2800782,0,22,0,299.68555,79.43457,277.6836
2008-02-02 04:00:00,0.2810262,0.046165977,244.93124,1.1768392,0,0,0,281.03125,46.166992,281.03125
2008-02-02 05:00:00,0.2846802,0.05279948,245.04375,1.2001953,0,0,0,284.67578,52.79785,284.67578
2008-02-02 06:00:00,0.31205446,0.09176585,244.32292,1.3400716,0,38,0,312.0703,91.76318,274.07422
2008-02-02 07:00:00,0.42562053,0.044669088,242.53334,1.7768066,0,0,0,425.60938,44.671875,425.60938
2008-02-02 08:00:00,2.5170248,0.080632016,240.60208,10.490234,0,0,779,2517.0625,80.632324,1738.0859
2008-02-02 09:00:00,1.7659342,0.06066386,239.21042,7.353906,0,0,1054,1765.9688,60.664062,711.98047
2008-02-02 10:00:00,1.56014,0.12106984,238.07916,6.5403647,0,38,1044,1560.1406,121.069824,478.16406
2008-02-02 11:00:00,1.6852376,0.12435964,239.14375,7.0229816,0,0,1054,1685.2656,124.35742,631.24414
2008-02-02 12:00:00,1.605013,0.036801655,239.49167,6.75332,0,0,1006,1605.0781,36.79834,599.0039
2008-02-02 13:00:00,1.4035726,0.16349894,240.99167,5.986654,0,21,327,1403.6094,163.50244,1055.6016
2008-02-02 14:00:00,2.2754068,0.3030833,242.67291,9.4998045,528,17,953,2275.5,303.0791,777.4121
2008-02-02 15:00:00,1.9720622,0.3305837,242.24374,8.357226,622,0,480,1971.9531,330.57324,870.0469
2008-02-02 16:00:00,3.2842774,0.41239116,239.82916,13.871159,858,444,1059,3284.2812,412.37695,923.2969
2008-02-02 17:00:00,2.234733,0.37513223,237.1,9.543425,159,152,1035,2234.7031,375.1172,888.7344
2008-02-02 18:00:00,2.78597,0.20485942,233.1375,11.906771,0,27,1003,2785.9062,204.85254,1755.9688
2008-02-02 19:00:00,6.496159,0.42741293,231.30833,28.198957,1150,1842,986,6496.3438,427.41602,2518.1094
2008-02-02 20:00:00,4.6890626,0.39312643,234.2,20.183464,1194,48,1012,4688.9062,393.11816,2435.0781
2008-02-02 21:00:00,3.3892252,0.11092987,236.7875,14.343359,4,35,1033,3389.1875,110.924805,2317.1875
2008-02-02 22:00:00,4.335677,0.12096202,236.84166,18.403385,960,55,1033,4335.6562,120.958496,2287.625
2008-02-02 23:00:00,3.444922,0.08803456,240.20625,14.369922,0,9,1063,3444.9375,88.038574,2372.9688
2008-02-03 00:00:00,2.791927,0.13049875,239.71458,11.633268,526,41,1058,2791.9688,130.5,1166.918
2008-02-03 01:00:00,1.7618164,0.060968526,240.19167,7.2766275,395,4,1063,1761.7812,60.96875,299.8047
2008-02-03 02:00:00,1.5940918,0.062569685,242.52292,6.5366535,228,0,1082,1594.1094,62.569824,284.1006
2008-02-03 03:00:00,0.39710286,0.12863515,243.71458,1.7200847,0,39,60,397.125,128.63037,298.1172
2008-02-03 04:00:00,0.27107137,0.04606425,243.21666,1.1833496,0,0,0,271.06445,46.066895,271.06445
2008-02-03 05:00:00,0.2676941,0.042637125,243.19583,1.1733562,0,0,0,267.69922,42.63672,267.69922
2008-02-03 06:00:00,0.30234987,0.072493486,245.16667,1.2767415,0,1,0,302.35156,72.49609,301.35156
2008-02-03 07:00:00,0.32262167,0.098798625,243.11667,1.3468424,0,37,0,322.61914,98.79785,285.6172
2008-02-03 08:00:00,0.5608317,0.03873698,241.30833,2.4499512,0,0,0,560.81445,38.734863,560.81445
2008-02-03 09:00:00,0.5617859,0.14996593,241.65625,2.4198241,0,0,0,561.7793,149.95752,561.7793
2008-02-03 10:00:00,1.4996908,0.09192505,238.31459,6.306445,0,20,1048,1499.625,91.91846,431.66992
2008-02-03 11:00:00,1.2166097,0.08449605,237.24374,5.2637043,0,19,408,1216.5625,84.49902,789.5781
2008-02-03 12:00:00,2.2858644,0.2017924,238.45,9.819694,0,1343,0,2285.8828,201.79395,942.84766
2008-02-03 13:00:00,2.3914185,0.15367126,240.525,10.079947,211,650,876,2391.4062,153.67871,654.4453
2008-02-03 14:00:00,3.4626791,0.13976796,240.64375,14.45612,384,1368,1066,3462.6406,139.76465,644.64453
2008-02-03 15:00:00,1.6172079,0.13949789,243.58333,6.783773,575,489,166,1617.2539,139.49805,387.20117
2008-02-03 16:00:00,0.6461995,0.18726908,243.81459,2.8101075,0,305,0,646.1758,187.26758,341.20898
2008-02-03 17:00:00,0.60589194,0.0636673,237.91667,2.6130698,0,35,0,605.89453,63.66162,570.8926
2008-02-03 18:00:00,2.02806,0.069662474,233.7875,8.683659,0,2,0,2028.0625,69.66162,2026.0703
2008-02-03 19:00:00,2.5354817,0.09093373,233.34584,10.923243,0,41,0,2535.375,90.93848,2494.4219
2008-02-03 20:00:00,2.981136,0.18453725,234.66875,12.736524,0,0,675,2981.1094,184.54443,2306.0781
2008-02-03 21:00:00,3.205127,0.0740687,235.7625,13.610091,0,0,950,3205.1562,74.06494,2255.2031
2008-02-03 22:00:00,1.1022054,0.109092206,241.07916,4.656608,0,10,0,1102.2109,109.08789,1092.2031
2008-02-03 23:00:00,0.3337036,0.14003195,245.22917,1.4966797,0,31,0,333.70508,140.03223,302.70703
2008-02-04 00:00:00,0.26889852,0.045366414,242.83125,1.17347,0,0,0,268.8789,45.367188,268.8789
2008-02-04 01:00:00,0.28173625,0.056801353,243.34375,1.1968588,0,0,0,281.72266,56.801758,281.72266
2008-02-04 02:00:00,0.31642455,0.11579793,244.5625,1.4000814,0,46,0,316.4082,115.7959,270.41602
2008-02-04 03:00:00,0.27888793,0.06042989,244.52708,1.2133952,0,8,0,278.87305,60.429688,270.88086
2008-02-04 04:00:00,0.83199257,0.05076599,243.33125,3.4266438,0,0,554,832.00977,50.76709,277.98633
2008-02-04 05:00:00,0.26724446,0.038928222,243.5,1.1568034,0,0,0,267.23242,38.926758,267.23242
2008-02-04 06:00:00,1.2319295,0.123172,243.14583,5.220101,0,31,76,1231.9043,123.17578,1124.8887
2008-02-04 07:00:00,2.750065,0.08800812,237.06459,11.556576,23,10,1036,2750.0781,88.004395,1681.1875
2008-02-04 08:00:00,1.9517252,0.052033998,237.34166,8.203841,552,0,1038,1951.7344,52.03174,361.73047
2008-02-04 09:00:00,2.068148,0.05160014,235.88542,8.829818,586,0,1025,2068.1719,51.60254,457.14062
2008-02-04 10:00:00,1.5482259,0.10519307,238.10208,6.529362,0,41,1044,1548.2344,105.19336,463.23047
2008-02-04 11:00:00,1.2866577,0.066999815,238.97917,5.466683,0,0,839,1286.7188,66.99707,447.66016
2008-02-04 12:00:00,1.46969,0.06836294,239.78125,6.1932454,0,0,913,1469.7422,68.362305,556.65234
2008-02-04 13:00:00,1.3835449,0.053203836,239.30417,5.733789,0,8,1054,1383.4844,53.20459,321.5547
2008-02-04 14:00:00,0.895872,0.09479625,240.45416,3.6801596,0,31,593,895.88086,94.79346,271.8828
2008-02-04 15:00:00,0.27623495,0.054964192,240.23541,1.1667969,0,0,0,276.24023,54.963867,276.24023
2008-02-04 16:00:00,0.28851727,0.07852834,243.31459,1.1932454,0,0,0,288.51758,78.529785,288.51758
2008-02-04 17:00:00,0.3380127,0.102365114,240.58958,1.4833008,0,39,0,338.01172,102.362305,299.01172
2008-02-04 18:00:00,1.03066,0.047362264,236.26042,4.3661947,0,0,0,1030.6719,47.361816,1030.6719
2008-02-04 19:00:00,2.7268393,0.11902924,234.35417,11.667123,0,0,644,2726.7188,119.02539,2082.75
2008-02-04 20:00:00,2.1270182,0.049805198,236.13126,9.036784,0,21,0,2127.0156,49.80371,2106.0312
2008-02-04 21:00:00,2.5749512,0.07879588,236.9,10.88457,0,17,715,2574.9375,78.7959,1842.9531
2008-02-04 22:00:00,0.6392334,0.08536987,241.95,2.6498373,0,0,0,639.23047,85.36914,639.23047
2008-02-04 23:00:00,0.30303752,0.046196494,244.2125,1.2268881,0,0,0,303.0371,46.194336,303.0371
2008-02-05 00:00:00,0.31715697,0.08936869,244.7875,1.3534017,0,39,0,317.1582,89.37012,278.1543
2008-02-05 01:00:00,0.27719525,0.043797303,243.8625,1.1801758,0,0,0,277.18555,43.796387,277.18555
2008-02-05 02:00:00,0.26782227,0.039132692,245.41875,1.1601074,0,0,0,267.80273,39.134766,267.80273
2008-02-05 03:00:00,0.29641315,0.07592977,243.32709,1.2634277,0,33,0,296.4336,75.930664,263.42578
2008-02-05 04:00:00,0.27307943,0.049934387,243.85,1.1966959,0,6,0,273.07812,49.935547,267.08008
2008-02-05 05:00:00,0.7067871,0.057898965,242.74791,2.9467611,0,0,425,706.7676,57.90576,281.7832
2008-02-05 06:00:00,1.7640849,0.07009938,241.25626,7.436735,0,0,598,1764.0977,70.09717,1166.0898
2008-02-05 07:00:00,2.6218588,0.11310221,240.32083,10.89668,103,39,1064,2621.8906,113.10205,1415.8281
2008-02-05 08:00:00,1.9672526,0.054796346,240.52916,8.189518,466,0,1065,1967.2969,54.799316,436.23242
2008-02-05 09:00:00,2.098698,0.037169393,237.35625,8.842253,529,0,1038,2098.8281,37.16992,531.6953
2008-02-05 10:00:00,1.3525227,0.084966026,240.13126,5.6197104,0,34,950,1352.5039,84.96484,368.51953
2008-02-05 11:00:00,0.6911418,0.09049988,240.46875,2.963086,0,289,0,691.14453,90.50098,402.13672
2008-02-05 12:00:00,3.0059733,0.067596436,239.42291,12.548959,0,1325,998,3006.1094,67.59766,682.95703
2008-02-05 13:00:00,3.8758626,0.23456725,238.24791,16.409245,0,1939,1045,3875.7188,234.56445,891.8457
2008-02-05 14:00:00,2.2129557,0.089430235,241.94376,9.230078,0,663,1077,2212.9688,89.42383,472.9414
2008-02-05 15:00:00,1.4234049,0.05226542,244.39792,5.794141,0,0,1098,1423.4375,52.26465,325.40625
2008-02-05 16:00:00,1.6516764,0.08316294,244.11874,6.726497,0,29,1096,1651.7031,83.16113,526.68555
2008-02-05 17:00:00,2.923291,0.23680827,238.17917,12.227344,0,26,1044,2923.3281,236.80664,1853.2266
2008-02-05 18:00:00,2.895866,0.2046641,235.5125,12.232682,0,0,1022,2895.8125,204.66016,1873.7812
2008-02-05 19:00:00,2.9078126,0.16486917,234.04375,12.409961,0,1083,359,2907.7812,164.86035,1465.8164
2008-02-05 20:00:00,3.8222656,0.3145569,235.55208,16.276173,0,1859,0,3822.4375,314.54883,1963.3906
2008-02-05 21:00:00,2.1584961,0.088834636,239.06667,9.063541,0,369,65,2158.4688,88.833984,1724.4844
2008-02-05 22:00:00,1.3571818,0.07766774,242.69792,5.5934243,0,36,773,1357.1719,77.663086,548.16406
2008-02-05 23:00:00,0.33862305,0.125295,246.19792,1.4899739,0,34,0,338.62695,125.29199,304.63086
2008-02-06 00:00:00,0.32561645,0.10582886,243.53958,1.4035156,0,41,0,325.60938,105.82617,284.60742
2008-02-06 01:00:00,0.28605753,0.047132365,242.04375,1.220166,0,9,0,286.0371,47.13086,277.04492
2008-02-06 02:00:00,0.29266155,0.056063842,244.93333,1.2334148,0,10,0,292.6582,56.063965,282.6582
2008-02-06 03:00:00,0.32462972,0.10939738,244.12917,1.4434408,0,55,0,324.62695,109.399414,269.62695
2008-02-06 04:00:00,0.27641195,0.047466025,243.4125,1.2100098,0,4,0,276.40625,47.464844,272.41016
2008-02-06 05:00:00,0.28055623,0.05043335,241.77083,1.2001464,0,0,0,280.5547,50.435547,280.5547
2008-02-06 06:00:00,1.2371846,0.12423299,243.14792,5.1932454,0,42,568,1237.1973,124.2334,627.2207
2008-02-06 07:00:00,2.4373372,0.084266156,239.72292,10.13763,10,0,1058,2437.3125,84.26367,1369.2969
2008-02-06 08:00:00,1.9311687,0.06746724,240.9875,7.9896483,526,0,1069,1931.2344,67.467285,336.1836
2008-02-06 09:00:00,1.9799154,0.07203624,228.15416,8.713282,554,35,960,1979.9062,72.029785,430.91016
2008-02-06 10:00:00,1.3931153,0.052897643,227.42291,6.179753,0,5,955,1393.1719,52.893555,433.10938
2008-02-06 11:00:00,1.1047485,0.032333374,228.8125,4.935905,0,0,641,1104.7383,32.33545,463.76953
2008-02-06 12:00:00,0.5389669,0.0963328,230.15208,2.5997884,0,24,0,538.9746,96.33008,514.9785
2008-02-06 13:00:00,0.33028972,0.07103272,232.08333,1.4900228,0,16,0,330.26172,71.03418,314.26953
2008-02-06 14:00:00,0.2719991,0.03969625,232.39583,1.17347,0,0,0,271.99023,39.696777,271.99023
2008-02-06 15:00:00,0.36349285,0.070839435,233.91875,1.6599284,0,15,0,363.48047,70.8374,348.4922
2008-02-06 16:00:00,0.5141093,0.13175659,246.09792,2.1665852,0,25,167,514.0918,131.75195,322.10742
2008-02-06 17:00:00,0.81946206,0.058599852,242.50833,3.392806,0,0,551,819.4668,58.600098,268.4629
2008-02-06 18:00:00,1.3897868,0.05606537,240.41458,5.783317,0,8,0,1389.75,56.06494,1381.75
2008-02-06 19:00:00,2.7135742,0.19433442,237.41875,11.409831,0,30,499,2713.6406,194.32715,2184.5781
2008-02-06 20:00:00,3.616862,0.05929718,238.08958,15.163542,479,0,1044,3616.875,59.30078,2093.9688
2008-02-06 21:00:00,3.4540365,0.12359517,237.15625,14.610416,545,17,304,3454.2188,123.592285,2588.1562
2008-02-06 22:00:00,1.1156616,0.102760315,240.26875,4.700244,0,20,65,1115.5664,102.75488,1030.5918
2008-02-06 23:00:00,0.82755536,0.050432842,243.36874,3.3968587,0,0,547,827.53125,50.43213,280.5586
2008-02-07 00:00:00,0.28297526,0.058869425,243.73541,1.1934896,0,15,0,282.97656,58.87207,267.9707
2008-02-07 01:00:00,0.3043986,0.09466858,243.38959,1.3533691,0,22,0,304.39062,94.66699,282.39258
2008-02-07 02:00:00,0.2801595,0.054693602,244.85834,1.1935221,0,0,0,280.16602,54.69287,280.16602
2008-02-07 03:00:00,0.2824422,0.059164427,243.87917,1.2168132,0,2,0,282.42188,59.16455,280.42188
2008-02-07 04:00:00,0.3070516,0.09366608,244.14375,1.3033692,0,34,0,307.06445,93.66846,273.05664
2008-02-07 05:00:00,0.26596272,0.042029824,244.21458,1.156722,0,0,0,265.94922,42.027344,265.94922
2008-02-07 06:00:00,1.6432679,0.054266866,241.53958,6.8971515,0,0,483,1643.3027,54.26416,1160.3184
2008-02-07 07:00:00,2.4282389,0.114730835,238.38126,10.146289,0,36,1047,2428.3281,114.731445,1345.2422
2008-02-07 08:00:00,1.5333171,0.070364885,240.30417,6.327344,0,0,1064,1533.3281,70.36084,469.29492
2008-02-07 09:00:00,1.3376465,0.08874054,238.19792,5.5365233,0,0,1045,1337.7031,88.74658,292.6582
2008-02-07 10:00:00,1.3446451,0.100328065,238.41458,5.569987,0,37,1047,1344.7031,100.33594,260.6504
2008-02-07 11:00:00,1.3135254,0.05142924,238.0625,5.44388,0,0,1044,1313.5625,51.432617,269.5254
2008-02-07 12:00:00,1.005188,0.046065267,238.15834,4.143457,0,0,748,1005.22266,46.06787,257.1875
2008-02-07 13:00:00,0.2872986,0.0712616,239.3625,1.1932943,0,23,0,287.30273,71.265625,264.30078
2008-02-07 14:00:00,0.49501547,0.08203735,241.50417,2.3232749,0,15,0,495.0,82.03906,480.0039
2008-02-07 15:00:00,0.47201335,0.052367147,245.26666,2.1431477,0,0,0,472.01562,52.365234,472.01562
2008-02-07 16:00:00,0.31549072,0.07383474,243.81876,1.3667643,0,12,0,315.49414,73.83447,303.49414
2008-02-07 17:00:00,0.33309734,0.071934,241.67084,1.4001628,0,26,0,333.09375,71.93359,307.09375
2008-02-07 18:00:00,0.6240316,0.046765137,238.16042,2.62334,0,0,0,624.0078,46.7666,624.0078
2008-02-07 19:00:00,1.5091634,0.08439687,239.475,6.2868814,0,1,0,1509.1016,84.39844,1508.1016
2008-02-07 20:00:00,3.485612,0.15933482,236.25833,14.823307,0,35,882,3485.5,159.33643,2568.5938
2008-02-07 21:00:00,2.9922202,0.08089803,237.83333,12.606315,0,0,729,2992.0312,80.89453,2263.1719
2008-02-07 22:00:00,1.4359537,0.057430014,240.3625,6.036914,0,0,0,1435.8906,57.424805,1435.8906
2008-02-07 23:00:00,1.0263021,0.10246786,244.73541,4.2603517,0,37,0,1026.1953,102.46631,989.2031
2008-02-08 00:00:00,0.6225647,0.044570412,243.14583,2.6033692,0,0,0,622.5469,44.571777,622.5469
2008-02-08 01:00:00,0.271816,0.0451945,242.50626,1.1867512,0,0,0,271.8086,45.192383,271.8086
2008-02-08 02:00:00,0.3297872,0.11769206,245.31876,1.3967611,0,36,0,329.80078,117.69824,293.79102
2008-02-08 03:00:00,0.27636108,0.04633077,245.05208,1.1768392,0,0,0,276.35938,46.32959,276.35938
2008-02-08 04:00:00,0.49966022,0.040534463,243.8,2.0865397,0,0,231,499.67773,40.534668,268.6543
2008-02-08 05:00:00,0.76828206,0.085797116,242.55624,3.1898437,0,29,463,768.2578,85.79883,276.28125
2008-02-08 06:00:00,0.58957726,0.055629477,242.28958,2.550244,0,7,0,589.60156,55.628906,582.60156
2008-02-08 07:00:00,1.3435547,0.051797993,239.35625,5.65319,0,0,511,1343.5391,51.800293,832.5742
2008-02-08 08:00:00,1.81486,0.06976522,240.06876,7.4934897,0,0,1062,1814.8281,69.7666,752.9258
2008-02-08 09:00:00,1.859261,0.08430227,236.64375,7.8594403,0,37,1032,1859.2031,84.299805,790.28906
2008-02-08 10:00:00,1.550472,0.055095926,238.35,6.5533204,0,0,1046,1550.5,55.098633,504.47266
2008-02-08 11:00:00,1.0592163,0.05883026,240.08958,4.6874676,0,0,519,1059.2109,58.83203,540.22266
2008-02-08 12:00:00,3.0393515,0.31064352,237.85,13.129752,0,1344,292,3039.3594,310.6543,1403.2656
2008-02-08 13:00:00,2.7601075,0.1813975,236.43124,11.839583,551,356,1030,2759.9219,181.3999,823.1133
2008-02-08 14:00:00,2.0745442,0.065096535,241.12709,8.69349,389,0,1070,2074.5312,65.0957,615.5586
2008-02-08 15:00:00,1.5719239,0.09133962,242.92084,6.5029297,0,35,1086,1571.9219,91.33984,450.91797
2008-02-08 16:00:00,1.101477,0.04969991,242.45209,4.6733885,0,4,652,1101.5039,49.69873,445.47656
2008-02-08 17:00:00,0.50147706,0.048265584,240.46458,2.2530437,0,0,0,501.47266,48.270508,501.47266
2008-02-08 18:00:00,1.7073894,0.12493286,234.95833,7.364388,0,31,0,1707.3906,124.93555,1676.3594
2008-02-08 19:00:00,1.5745484,0.07119751,237.23958,6.7235675,0,6,0,1574.5469,71.20166,1568.5469
2008-02-08 20:00:00,1.2639323,0.044163004,237.94792,5.4195313,0,0,0,1263.8828,44.161133,1263.8828
2008-02-08 21:00:00,1.2588786,0.097336836,238.57292,5.4598145,0,23,0,1258.8516,97.333496,1235.8516
2008-02-08 22:00:00,2.0080078,0.08213196,239.26042,8.441471,0,13,0,2008.1094,82.12891,1995.0938
2008-02-08 23:00:00,2.6624675,0.06313171,241.98334,10.996354,0,0,569,2662.5,63.134277,2093.4844
2008-02-09 00:00:00,0.8502665,0.06243388,243.40416,3.5200684,0,7,41,850.3125,62.43164,802.31055
2008-02-09 01:00:00,0.3013448,0.09326681,243.21042,1.2667643,0,30,0,301.3496,93.268555,271.35156
2008-02-09 02:00:00,0.27625528,0.047263082,245.73125,1.1232747,0,0,0,276.23828,47.27002,276.23828
2008-02-09 03:00:00,0.26184082,0.04533488,245.18541,1.0198568,0,0,0,261.82422,45.33496,261.82422
2008-02-09 04:00:00,0.30946046,0.10160115,243.93959,1.2867187,0,36,0,309.47852,101.60205,273.48438
2008-02-09 05:00:00,0.2725301,0.05043233,243.85,1.1100911,0,0,0,272.51562,50.430664,272.51562
2008-02-09 06:00:00,0.27625123,0.053027343,244.00833,1.170166,0,0,0,276.25,53.026367,276.25
2008-02-09 07:00:00,0.3256592,0.08729451,241.12291,1.3599122,0,25,28,325.6543,87.2959,272.6543
2008-02-09 08:00:00,2.1935709,0.080565386,240.175,9.140104,0,11,713,2193.5781,80.57031,1469.5977
2008-02-09 09:00:00,1.452417,0.061435953,241.88542,5.963379,0,0,717,1452.4297,61.4375,735.3672
2008-02-09 10:00:00,2.076644,0.042969767,240.2625,8.660417,0,0,1063,2076.5625,42.96875,1013.6094
2008-02-09 11:00:00,2.7431803,0.109535724,236.76666,11.620703,0,621,1033,2743.1562,109.52832,1089.1953
2008-02-09 12:00:00,2.3239257,0.08733114,240.29584,9.820117,757,53,776,2323.9375,87.32715,737.9492
2008-02-09 13:00:00,1.8353027,0.1157018,242.88542,7.5897136,79,0,1086,1835.3438,115.70654,670.33203
2008-02-09 14:00:00,1.7556152,0.10956879,244.05624,7.116862,0,39,1097,1755.6094,109.56885,619.5879
2008-02-09 15:00:00,1.761377,0.08100637,243.3375,7.199935,0,0,1089,1761.4844,80.998535,672.40234
2008-02-09 16:00:00,1.3951497,0.054732766,242.56041,5.6965494,0,0,1002,1395.1055,54.731934,393.15234
2008-02-09 17:00:00,0.6027425,0.10850118,243.1125,2.5700033,0,39,0,602.75,108.5,563.75
2008-02-09 18:00:00,1.2758789,0.09137065,239.80624,5.366667,0,0,0,1275.9219,91.36719,1275.9219
2008-02-09 19:00:00,2.0024414,0.3157908,237.39583,8.510612,0,6,81,2002.5156,315.77148,1915.5
2008-02-09 20:00:00,3.9208333,0.3248474,237.06041,16.56315,0,1282,784,3920.9375,324.83496,1854.8281
2008-02-09 21:00:00,3.8758137,0.13350525,238.11458,16.320183,557,686,763,3875.8125,133.50244,1869.8125
2008-02-09 22:00:00,1.5489949,0.089507036,241.1625,6.3835287,69,0,20,1549.0234,89.50391,1460.0352
2008-02-09 23:00:00,1.4001465,0.061797585,243.00209,5.7833657,588,3,0,1400.1328,61.79834,809.1133
2008-02-10 00:00:00,0.5429443,0.10712789,243.91875,2.2235188,0,34,0,542.9336,107.12695,508.9336
2008-02-10 01:00:00,0.27090862,0.06463013,244.78542,1.1900065,0,0,0,270.89453,64.6333,270.89453
2008-02-10 02:00:00,0.26911417,0.06583608,244.25833,1.1734213,0,0,0,269.11133,65.842285,269.11133
2008-02-10 03:00:00,0.31126913,0.09849955,244.95625,1.3166993,0,37,0,311.2578,98.49658,274.2539
2008-02-10 04:00:00,0.8040731,0.05987396,243.39375,3.326302,0,0,531,804.0332,59.86914,273.08203
2008-02-10 05:00:00,0.32667032,0.06976471,243.29584,1.4168131,0,0,48,326.66602,69.76807,278.67383
2008-02-10 06:00:00,0.30061442,0.11083679,242.725,1.3433268,0,17,0,300.59766,110.83984,283.60352
2008-02-10 07:00:00,0.3915629,0.06982879,241.375,1.6431804,0,19,0,391.56055,69.82617,372.5586
2008-02-10 08:00:00,0.78251547,0.054862976,241.83542,3.353597,0,0,0,782.5117,54.865234,782.5117
2008-02-10 09:00:00,1.2374756,0.04927012,239.48541,5.1861005,0,0,551,1237.4766,49.26709,686.4531
2008-02-10 10:00:00,1.9066732,0.074161276,240.30208,7.9997396,0,585,510,1906.6172,74.16113,811.6797
2008-02-10 11:00:00,0.38375244,0.09993083,243.19792,1.646582,0,28,0,383.75977,99.927734,355.76367
2008-02-10 12:00:00,2.5037699,0.19340311,241.67917,10.452653,0,1416,272,2503.748,193.40039,815.7637
2008-02-10 13:00:00,2.3243165,0.16386363,241.96042,9.75983,387,617,803,2324.2969,163.8628,517.3281
2008-02-10 14:00:00,1.3444499,0.05546621,242.60208,5.5103517,161,38,353,1344.4062,55.46338,792.4492
2008-02-10 15:00:00,1.5124512,0.25879315,242.45625,6.320345,520,10,85,1512.3516,258.8047,897.41406
2008-02-10 16:00:00,0.7888387,0.22026163,242.10834,3.4200683,0,51,16,788.85156,220.26367,721.83984
2008-02-10 17:00:00,2.227881,0.055232238,237.96875,9.386588,0,10,695,2228.0078,55.23047,1522.9297
2008-02-10 18:00:00,3.965267,0.1000356,234.27708,16.989908,719,15,1012,3965.2656,100.03418,2219.2266
2008-02-10 19:00:00,4.2448893,0.23795064,235.04167,18.130077,775,41,1018,4244.8125,237.93896,2410.9375
2008-02-10 20:00:00,3.9311523,0.08290202,236.81876,16.634504,0,0,1034,3930.9688,82.9043,2897.1562
